country,date,name,price,weight
nic,2/24/2022,cereal malt o meal apple zings ,78,0.35
nic,2/24/2022, pack cerealan dia choco chiwi + corn flakes hojuelas + dulci aritos ,117,0.67
nic,2/24/2022,chocolate hershe'y milk chocolate almendra ,65,0.04
nic,2/24/2022,garbanzos richly ,83,0.3
nic,2/24/2022,quinoa blanca jinca ,123,0.25
nic,2/24/2022,aceite clover soya galon ,447,4.73
nic,2/24/2022, pack fruta mixtaeat value ,105,0.45
nic,2/24/2022,salsa de hongoseat value ,95,0.68
nic,2/24/2022,melocotonesgreat value en rodajas ,115,0.82
nic,2/24/2022,snack pringles papa sabor queso ,60,0.07
nic,2/24/2022,snack pringles papa sabor original ,60,0.07
nic,2/24/2022,galleta pozuelo tosh fusi cereal  .gr,59,0.0
nic,2/24/2022,canela molida sol maya frasco ,65,0.03
nic,2/24/2022,dip santa cruz de queso medio cheedar ,117,0.25
nic,2/24/2022,paleta colombina bon bon bum surtido ,77,0.41
nic,2/24/2022,chocolate gallito guayabita tableta rellena  ,35,0.04
nic,2/24/2022,sandwich spread mccormick doypack ,189,0.8
nic,2/24/2022,cepillo dent equate gusanito y cobertor   unidad,43,
nic,2/24/2022,elvive crema de peinar dream long ,147,0.3
nic,2/24/2022,kit equate avengers crema + cepillo   unidad,55,0.02
nic,2/24/2022,shampoo head&shoulders  en suave ,225,0.38
nic,2/24/2022,gel fijador ego men urban ,142,1.0
nic,2/24/2022,crema nivea facial en lata ,71,0.05
nic,2/24/2022,shampoo treseme detox capilar,161,0.4
nic,2/24/2022,tinte excellence n   pap perforad,229,
nic,2/24/2022,equate masajeador de madera,55,
nic,2/24/2022,pantene sh bambu,187,0.4
nic,2/24/2022,pantene it bambu srp,37,0.03
nic,2/24/2022,pantene mm bambu,181,0.17
nic,2/24/2022,pantene cn bambu,187,0.4
nic,2/24/2022,pañueloeat value facial   unidades,55,
nic,2/24/2022,equate esponja basica mesh negra,50,
nic,2/24/2022,saba pro dia largo,32,
nic,2/24/2022,issima sopa pollo chile,18,
nic,2/24/2022,dip lactolac ajo s,60,0.23
nic,2/24/2022,confite colombina mix ,478,3.0
nic,2/24/2022,boquitas frito lay munchies  .gr,188,0.0
nic,2/24/2022,mashmello ricolino bubulubu ,23,0.07
nic,2/24/2022,vino goya blanco para cocinar,202,0.75
nic,2/24/2022,salsa gourmet de tomate,205,3.54
nic,2/24/2022,dulce diana gond nougat fresa  unidades ,46,0.19
nic,2/24/2022,empanizador los patitos de pescado ,25,0.1
nic,2/24/2022,yerbabuena trident val pack  unidades  .gr,48,0.01
nic,2/24/2022,gomitas vidal forma de huevo ,29,0.1
nic,2/24/2022,marshmallows la tropical gond angel ,30,0.1
nic,2/24/2022,aderezo sabor campestre cesar ,47,0.2
nic,2/24/2022,almendrasa nuts tostadas bolsa ,206,0.18
nic,2/24/2022,pringles sour cream g,22,0.02
nic,2/24/2022,cafe las flores molidoande cosecha ,380,0.91
nic,2/24/2022,cafe dipiltoano gourmet ,150,0.4
nic,2/24/2022,body splash primavera fresh,108,0.18
nic,2/24/2022,ganchos equate para el cabello und,20,
nic,2/24/2022,gel tatto maybelline dark brown   unidades,660,
nic,2/24/2022,gel tatto maybelline cejas brown tint un  medium   unidad,660,
nic,2/24/2022,rasuradora bic comfort  black night bu,71,
nic,2/24/2022,exprimidor equate p pasta de dientes u,8,
nic,2/24/2022,concealer age maybelline rewind honey   unidad,617,0.01
nic,2/24/2022,l'oreal magic retouch castaño claro,249,
nic,2/24/2022,spray corporal antibacterial protex duo protect ,134,0.18
nic,2/24/2022,concealer maybelline age rewind  golde   unidad,617,0.14
nic,2/24/2022,base maybelline liquida fit matte pore warm nude    unidad,390,0.03
nic,2/24/2022,crema cicatricure facial gold lift dia ,684,0.05
nic,2/24/2022,mascarilla garnier fructis food goji ,220,0.35
nic,2/24/2022,cepillo equate rectangular negro   unidad,60,
nic,2/24/2022,piranas betty mini colores un,54,
nic,2/24/2022,set de peines equate desenredantes  pzas,60,
nic,2/24/2022,agua micelar asepxia bicarbonato,163,0.2
nic,2/24/2022,agua micelar cicatricure trifasica,243,0.2
nic,2/24/2022, pack especia sasson sal de ajo sobre ,15,0.04
nic,2/24/2022,chocolate nutresa monedas sabor  .gr,129,0.0
nic,2/24/2022,jalea de guayaba dlago,35,0.25
nic,2/24/2022,gomitas ricolino dientes paquete ,22,0.07
nic,2/24/2022,rumba tosty tortilla tostada redondonditasande ,71,0.28
nic,2/24/2022,flan royal vainilla con caramelo ,31,0.08
nic,2/24/2022,te tranquite manzate caja  unidades  .gr,87,0.0
nic,2/24/2022,almendra tostadaeat value cocoa ,210,0.4
nic,2/24/2022,semilla fruta mixta soy maya ,244,0.6
nic,2/24/2022,curcuma sol maya sobre ,20,0.01
nic,2/24/2022,maiz richly dulce entero lata ,71,0.26
nic,2/24/2022,te negro manzate caja  unidades ,57,0.04
nic,2/24/2022,champinon sabemas rebanado lata ,42,0.22
nic,2/24/2022,hongo richly enteros ,73,0.18
nic,2/24/2022,mermelada sabemas de fresa bolsa ,34,0.3
nic,2/24/2022,aderezo mccormick ranch para ensalada ,61,0.2
nic,2/24/2022,aderezo mccormick para ensala cesar ,61,0.2
nic,2/24/2022,pack equate white care  cep  cobertor,80,
nic,2/24/2022,acondicionador tio nacho anti edad ,205,0.42
nic,2/24/2022,repuesto rasuradora equate  hojas con  repuestos,90,
nic,2/24/2022,desodorante nivea aerosol dama invisible fresh,105,0.15
nic,2/24/2022,equate gomas para el cabello,33,
nic,2/24/2022,crema facial ponds c original g,49,0.04
nic,2/24/2022,shampoo dove anticaspa alivio picazon,196,0.36
nic,2/24/2022,crem fcial loreal perfect jale real,500,0.03
nic,2/24/2022,gel limpiad garnier express aclara,440,0.15
nic,2/24/2022,mascarilla nevada aclaradora aloe,124,0.12
nic,2/24/2022,crema teatrical humectante ,90,0.2
nic,2/24/2022,elasticos equate para el cabello  ea,45,
nic,2/24/2022,accesorio equate para el cabello   unidad,45,
nic,2/24/2022,rasuradora equate e max  unidades,175,
nic,2/24/2022,acondicionad head should apple fre,225,0.3
nic,2/24/2022,salsa tomate gourmet ketchup ,110,2.0
nic,2/24/2022,doritos nacho queso . oz,26,
nic,2/24/2022,caramelo arcor miel ,76,0.4
nic,2/24/2022,picadillo de cebolla mg con chile,127,0.96
nic,2/24/2022,mani yummies saladitas clasicas familiar ,18,0.08
nic,2/24/2022,cafe casa del cafe molido tostado oscuro ,202,0.45
nic,2/24/2022,pasta ina codito mediano bolsa ,15,0.2
nic,2/24/2022,cafe nicas molido dark chocolate ,168,0.34
nic,2/24/2022,sardina calvo salsa picante,42,0.16
nic,2/24/2022,freshmint trident val pack  unidades  .gr,48,0.01
nic,2/24/2022,mani diana japones hornea sal soya ,18,0.1
nic,2/24/2022,mermelada ujarras de fresa ,71,0.3
nic,2/24/2022,mezclaa nuts de arandanos ,117,0.2
nic,2/24/2022,galleta taifelds integral amaranto chispas chocolate ,250,0.6
nic,2/24/2022,especia sasson ajo polvo puro sobre ,24,0.04
nic,2/24/2022,salsa sabemas de tomate botella ,57,0.8
nic,2/24/2022,adobo goya con pimienta ,150,0.47
nic,2/24/2022,cajeta el carmen canasta surtido ,52,0.34
nic,2/24/2022,toalla desmaquilladora loreal hidratantes   unidades,150,
nic,2/24/2022,crema teatrical ultra aclaradora ,110,0.2
nic,2/24/2022,desodorante lady speed stick derma + aclarado vitamina e nacar barra  g,57,0.04
nic,2/24/2022,antitranspirante speed stick feel attractive  g,89,0.09
nic,2/24/2022,desodorante lady speed stick invisible floral aerosol  g,89,0.09
nic,2/24/2022,antitranspirante speed stick feel freedom  g,89,0.09
nic,2/24/2022,jabón líquido palmolive naturals delicada suavidad jazmín y cacao ,30,0.22
nic,2/24/2022,tratamiento elvive crema oleo,180,0.3
nic,2/24/2022,mascarilla purificadora asepxia carbón detox,190,0.03
nic,2/24/2022,limpiador facial biore refrescante para piel conanos y espinillas  ,358,0.2
nic,2/24/2022,tinte garnier nutrisse  moca g,163,0.04
nic,2/24/2022,tinte nutrisse crema número  color caramelo,160,
nic,2/24/2022,crema corporal tree hut tropical mango ,150,0.26
nic,2/24/2022,shampoo dove anticaspa en menta ,196,0.36
nic,2/24/2022,crema corporal tree hut almendra y miel ,150,0.26
nic,2/24/2022,pinza para cabello jacqueline liga u,65,
nic,2/24/2022,carne delisoya trocitos ,46,0.09
nic,2/24/2022,mani con pasas sol maya ,37,0.1
nic,2/24/2022,chop suey cantonesa ,23,0.17
nic,2/24/2022,sabemas multicereal pasas,112,0.35
nic,2/24/2022,barra brander de mani krunchy bar ,62,0.18
nic,2/24/2022,aderezo gourmet sandwich spread ,31,0.2
nic,2/24/2022,condimento sabemas mixto ,8,0.02
nic,2/24/2022,mi zzopita campo fresco sabor camaron ,18,0.06
nic,2/24/2022,barra cereal kelloggs special k fresa ,83,0.11
nic,2/24/2022,dulce mentitas ambrosoli ,12,0.02
nic,2/24/2022,arroz sabemas / ,88,2.0
nic,2/24/2022,huevitos mani confiteria american ,32,0.2
nic,2/24/2022,harina ghirardelli turtle brownie,100,0.52
nic,2/24/2022,almendra pelada sol maya ,146,0.12
nic,2/24/2022,issima sopa camaron g,18,0.06
nic,2/24/2022,confites nucita nutresa trisabor ,14,0.02
nic,2/24/2022,cajeta de coco el carmen mixto  .gr,32,0.08
nic,2/24/2022,tinte igora brillanc i rubio prof,216,0.14
nic,2/24/2022,kit cala familiar de manicure    unidades,100,
nic,2/24/2022,removedor de esmalte darosa rosa classic,96,0.3
nic,2/24/2022,algodîn facial jaloma  pzas,34,
nic,2/24/2022,desodorante speed stick fresh barra de  . g,79,0.0
nic,2/24/2022,desodorante lady speed stick derma + aclarado perla aerosol  g,89,0.09
nic,2/24/2022,removedor de esmalte darosa aloe vera oz,60,
nic,2/24/2022,removedor de esmalte darosa vitamina e,96,0.3
nic,2/24/2022,removedor de esmalte darosa con vitamina e,60,0.15
nic,2/24/2022,tinte nutrisse kit  almendra,130,0.12
nic,2/24/2022,tinte nutrisse crema  castaño claro,163,0.16
nic,2/24/2022,deo nive spray fem blackywhite cle,105,0.15
nic,2/24/2022,desodorante lady speed stick / floral fresh gel  g,103,0.06
nic,2/24/2022,desodorante speed stick / xtreme intense gel  g,102,0.08
nic,2/24/2022,shampoo palmolive naturals complete repair ,113,0.75
nic,2/24/2022,shampoo palmolive optims detox ,171,0.68
nic,2/24/2022,desodorante lady speed stick / pro  barra  g,57,0.04
nic,2/24/2022,desodorante speed stick / cool night gel  g,102,0.08
nic,2/24/2022,snack pro toreadito barbacoa ,25,0.09
nic,2/24/2022,salchicha dlago viena pollo ,34,0.15
nic,2/24/2022,papa cantonesa,38,0.08
nic,2/24/2022,sopa mizzopita camaron con chile ,18,0.06
nic,2/24/2022,salsa santa cruz chunky medio ,94,0.23
nic,2/24/2022,del monte frijoles rojos refritos g,27,0.23
nic,2/24/2022,nesquick cereal bowl,111,0.33
nic,2/24/2022,salsa dona coco inglesa,38,0.35
nic,2/24/2022,harina ghirardeli dob choc brownie ,105,0.51
nic,2/24/2022,cafe las flores molido premium ,300,0.34
nic,2/24/2022,ensalada de frutas richly ,190,0.85
nic,2/24/2022,gomitas ricolino panditas acidas ,22,0.07
nic,2/24/2022,bianchi dulce rell chocolate blanco g,94,0.4
nic,2/24/2022,chicle bubbaloo tutti frutti un ,116,0.38
nic,2/24/2022,coctel de frutas richly jarabe lata ,260,0.82
nic,2/24/2022,atun calvo con vegetales en agua ,79,0.1
nic,2/24/2022,maiz richly dulce en lata ,51,0.15
nic,2/24/2022,gomitas guandy culebritas ,45,0.1
nic,2/24/2022,lw keratina tratamiento capilar,200,0.12
nic,2/24/2022,pasta dental colgate total clean mint ,19,0.02
nic,2/24/2022,dermetics crema corpor vitamina e,106,0.58
nic,2/24/2022,crema lubriderm protecci solar uv,446,0.4
nic,2/24/2022,removedor de esmalte darosa rosa classic ,60,0.15
nic,2/24/2022,crema coporal dove ,142,0.2
nic,2/24/2022,desodorante barra lady speedstick floral,54,0.04
nic,2/24/2022,crema depilatoria veet piel sensible ,243,0.05
nic,2/24/2022,limpiador exfoliante asepxia purificador carbón detox,190,0.12
nic,2/24/2022,kit alisado kativa brasileno oz,586,
nic,2/24/2022,toalla purificadora asepxia carbón detox u,190,
nic,2/24/2022,crest complete whitening deep clean,96,
nic,2/24/2022,toalla kotex sanitaria nocturna con alas  unidades,120,
nic,2/24/2022,desodor axe barra antitransp dark t,76,0.05
nic,2/24/2022,crema nivea body aclarado nat,219,0.2
nic,2/24/2022,shampoo sedal carbon act y peonias,105,0.34
nic,2/24/2022,gotas smooth shine abrillant alisa,231,0.12
nic,2/24/2022,shampoo organix ace argan marroq,334,0.38
ni,3/4/2022,frijol sabemas rojo ,121,1.82
ni,3/4/2022,azucar mote rosa sulfitada ,60,2.0
ni,3/4/2022,azucar golden brown morena ,74,2.0
ni,3/4/2022,arroz el faisan  ,99,2.0
ni,3/4/2022,galleta nabisco oreo regular ,85,0.43
ni,3/4/2022,maggi sopa de pollo con fideos sobre g,12,0.06
ni,3/4/2022,galleta club social integral ,41,0.23
ni,3/4/2022,galleta pozuelo maria  unidades ,52,0.25
ni,3/4/2022,arroz faisan ,457,11.34
ni,3/4/2022,waffer gama galleta gama,47,0.24
ni,3/4/2022,aceiteeat value canola ,398,3.5
ni,3/4/2022,arroz tio pelonano entero  ,79,2.0
ni,3/4/2022,pasta roma lengua ,17,0.2
ni,3/4/2022,avena sabemas en hojuelas ,59,1.0
ni,3/4/2022,aceite mazola natural blend ,67,0.8
ni,3/4/2022,,18,
ni,3/4/2022,pasta naturas de tomate tradicional ,37,0.21
ni,3/4/2022,aceite clover de soya ,287,3.0
ni,3/4/2022,arroz carolinaano entero,85,2.0
ni,3/4/2022,galleta de maiz sanissimo salmas ,61,0.14
ni,3/4/2022,avena quaker nutremas mosh ,77,0.9
ni,3/4/2022,vinagre sabemas claro ,19,0.7
ni,3/4/2022,tinte igora vital  rubi,188,0.05
ni,3/4/2022,tinte igora vital   castaño,195,0.05
ni,3/4/2022,pasta dental colgate triple acción ,40,0.08
ni,3/4/2022,pasta dental colgate total clean mint ,98,0.15
ni,3/4/2022, pack jabón de tocador antibacterial protex avena  g,129,0.11
ni,3/4/2022,pasta dental colgate max white complete clean  ,86,0.16
ni,3/4/2022,jabon de tocador dk surtido,80,0.4
ni,3/4/2022,desodarante rexona barra powder ,57,0.05
ni,3/4/2022,jabon equate antibacterial surt p,51,0.44
ni,3/4/2022,pasta dental colgate doble frescura  ,36,0.08
ni,3/4/2022,shampoo dove reconstrucc complet,259,1.15
ni,3/4/2022,protector kotex diario largo   unidades,108,
ni,3/4/2022,shampoo savile con sabila y aguacate ,107,0.55
ni,3/4/2022,desodorante dove barra dama dermo aclarado ,74,0.05
ni,3/4/2022,shampoo palmolive optims nivel  extra intensivo  en  ,142,0.7
ni,3/4/2022,pasta dental colgate smiles minions + años ,81,0.08
ni,3/4/2022,jabon dove u cuida y u origin g pk,307,0.9
ni,3/4/2022, pack desodorante rexona sti ap v  y ,110,0.05
ni,3/4/2022,cepillo oral b  beneficios compact,138,
ni,3/4/2022,jabon liquid equate antibacterial,99,2.0
ni,3/4/2022,hilo dental colgate total  mts,80,
ni,3/4/2022, pack jabón de tocador antibacterial protex aloe  g,63,0.11
ni,3/4/2022,pasta dental colgate natural extracts detox coco y jengibre ,80,0.09
ni,3/4/2022,jabon de tocador  dk avena,80,0.4
ni,3/4/2022,toalla sanitaria saba nocturna sin alas   unidades,54,
ni,3/4/2022,alcohol clænico santi,145,1.75
ni,3/4/2022,suero electrolit naranja mandarina,98,0.62
ni,3/4/2022,complemento alimenticio ensure advance vanilla ,1,0.85
ni,3/4/2022,suero electrolit rehidratan manzan,98,0.62
ni,3/4/2022,complemento alimenticio ensure advance fresa ,1,0.85
ni,3/4/2022,bicarbonato de sodio paquete,23,
ni,3/4/2022,roland martin alcohol  % ,486,3.78
ni,3/4/2022,torunda medimart jumbo  piezas,37,
ni,3/4/2022,dorival liquid gel   tabletas,88,
ni,3/4/2022,aleve extra fuerte   tabletas,89,
ni,3/4/2022,condón durex climax mutuo x   unidades,98,
ni,3/4/2022,complemento pediasure sabor fresa,495,0.4
ni,3/4/2022,preservativo durex confort caja  un,83,
ni,3/4/2022,suero electrolit rehidratante uva ,98,0.62
ni,3/4/2022,crema ceguel clomazol,37,0.04
ni,3/4/2022,moods allni,16,
ni,3/4/2022,fungil pie de atleta talco,78,0.12
ni,3/4/2022,vive condon original  uds,29,
ni,3/4/2022,complemento alimenticio pediasure vainilla ,530,0.4
ni,3/4/2022,omega  total natural  mg ea,265,
ni,3/4/2022,durex maximo placer  condones,83,
ni,3/4/2022,algodon zuum plisado,21,0.02
ni,3/4/2022,sani pies locion para pies ,130,0.18
ni,3/4/2022,complemento alimenticio ensure ng fresa ,1,0.85
ni,3/4/2022,jalea ciruelax laxante,190,0.3
ni,3/4/2022,electrolit adulto lima limon,104,0.62
ni,3/4/2022,bolsa verdeande reutilizable,40,
ni,3/4/2022,fosforos suli de madera   cajitas,14,
ni,3/4/2022,fosforos el aguila   unidades,18,
ni,3/4/2022,resma de papel chamex carta  blancura,160,
ni,3/4/2022,espejos m colores x. exhibidor,329,
ni,3/4/2022,durabrand freidora de aire  litros,2,
ni,3/4/2022,licuadora turbo pro black a decker  w,1,
ni,3/4/2022,alfombra entrada ref ss,165,
ni,3/4/2022,durabrand ventilador de pie  pulg,1,
ni,3/4/2022,pesa digital mainstays para cocina   unidad,355,
ni,3/4/2022,prensas de ropa madera mainstays   piezas,35,
ni,3/4/2022,tumbler doble pared  mainstays,285,0.55
ni,3/4/2022,hielera ozark trail  qt,995,
ni,3/4/2022,canister vidrio mediano mainstays,85,
ni,3/4/2022,prensas de ropa plastica mainstays   piezas,60,
ni,3/4/2022,canasta rectangular ( l) guateplast marfil ,100,
ni,3/4/2022,sarten mainstays negro  cm,225,
ni,3/4/2022,set  prensas acero mainstays,55,
ni,3/4/2022,baterías alcalina rayovac  aa   unidades,211,
ni,3/4/2022,botella atomizador home pro  ,65,0.55
ni,3/4/2022,parrilla deluxe con rodos,5,
ni,3/4/2022,mesa mainstays plegable plastica negra  .cm,1,
ni,3/4/2022,black a decker freidora de aire . l,2,
ni,3/4/2022,"licuadora black+decker durapro  velocidades, negro bdpb",1,
ni,3/4/2022,escurridor de platosis calido,355,
ni,3/4/2022,estante organizador mainstays  cubos,560,
ni,3/4/2022,estante organizador mainstays  niveles,335,
ni,3/4/2022,plastilina baco con  barras de colores,18,
ni,3/4/2022,carbon mi vegetal carbon  kg,75,
ni,3/4/2022,block rayado escolar tamano carta  hojas,25,
ni,3/4/2022,cuaderno norma cosidoande rayado jean book  hojas,110,
ni,3/4/2022,pasta sabemas spaguetti,13,0.2
ni,3/4/2022,frijol sabemasanel rojo  ,22,0.45
ni,3/4/2022,maizeat value lata  .oz ,38,0.25
ni,3/4/2022,azucar san antonio refinada ,74,2.0
ni,3/4/2022,aceituna rellenas c/ piemiento manz g,50,0.2
ni,3/4/2022,avena quaker integral ,33,0.3
ni,3/4/2022,galleta oreo golden ,85,0.43
ni,3/4/2022,maggi cubito de pollo sazonador  unidades de g,24,0.0
ni,3/4/2022,ketchup kern's botella plastico ,45,0.38
ni,3/4/2022,harina maseca de maiz  .gr,42,0.02
ni,3/4/2022,aceite ambar de soya,355,3.78
ni,3/4/2022,arroz suli aanel  ,16,0.45
ni,3/4/2022,salsa lizano de vegetales criolla ,55,0.28
ni,3/4/2022,mostaza hellmanns doy pack ,23,0.2
ni,3/4/2022,pasta roma tornillos ,21,0.2
ni,3/4/2022,pasta roma plumas ,21,0.2
ni,3/4/2022,mostaza mccormick doypack ,33,0.2
ni,3/4/2022,aceiteeat value oliva extra virgen ,162,0.75
ni,3/4/2022,harina de maiz maseca bolsa ,21,0.45
ni,3/4/2022,avena quaker mosh hojuelas ,33,0.3
ni,3/4/2022,galleta pozuelo canasta guayaba ,49,0.26
ni,3/4/2022,cebada sasa bolsa ,33,0.4
ni,3/4/2022,harina suli para pancake ,45,0.45
ni,3/4/2022,rasuradora gillette permasharp ea,17,
ni,3/4/2022,shampoo elvive brillo sedosidad ,135,0.4
ni,3/4/2022,toalla saba nocturna ultradelgada ea,55,
ni,3/4/2022,toalla sanitaria kotex esencial sin alas aloe   unidades,24,
ni,3/4/2022,jabón de tocador palmolive naturals humectación refrescante sandía y lychee  g  pack,55,0.1
ni,3/4/2022,desodorante speed stick sport talc barra  g,61,0.05
ni,3/4/2022,jabón líquido para manos lysol daily care doypack ,90,0.22
ni,3/4/2022,pasta dental colgate kids tandy ,45,0.04
ni,3/4/2022,shampoo sedal antinudos,189,0.84
ni,3/4/2022,spray antibact solenti bionatural ,135,0.18
ni,3/4/2022, pack desodorante rexona ap bamboo  y ,110,0.25
ni,3/4/2022,jabón equate líquido para manos milk & honey  .lt,31,
ni,3/4/2022, pack jabon dove de tocador original ,76,0.18
ni,3/4/2022,pañueloeat value facial everyda   unidades,91,
ni,3/4/2022,shampoo y acondicionador savile  en  sabilay miel ,107,0.55
ni,3/4/2022,toalla normal esencial con ala kotex u,24,
ni,3/4/2022,shampoo loreal kids manzanilla ,131,0.26
ni,3/4/2022,toallas femeninas kotex nocturna sin alas  unidades,43,
ni,3/4/2022,tena slip maxi protect g u,1,
ni,3/4/2022,nebulizador buho rosado,1,
ni,3/4/2022,pañal plenitud active plus p/m   unidades,376,
ni,3/4/2022,complemento ensure sabor vainilla polvo ,1,0.85
ni,3/4/2022,peptobismol suspensión sabor original ,244,0.47
ni,3/4/2022,unguento vick vaporub,125,0.1
ni,3/4/2022,aspirina adulto   tabletas,31,
ni,3/4/2022,tabcin efervescente adulto   unidades,62,
ni,3/4/2022,ungüento zepol adulto g,94,0.06
ni,3/4/2022,vitamina c renuvit  mg,5,
ni,3/4/2022,algodón plisado zuum  g,31,0.05
ni,3/4/2022,algodon medimart plisado,27,0.05
ni,3/4/2022,óvulos canesten v vaginales   unidades,277,
ni,3/4/2022,tabcin noche   liquid gels,122,
ni,3/4/2022,crema zepol deportista muscular g,205,0.12
ni,3/4/2022,mainstays set pajilla metal p c cepillo,69,
ni,3/4/2022,caja organizadora mainstays calada .l,140,
ni,3/4/2022,goma liquida pritt blanca gr,50,0.11
ni,3/4/2022,set clavos variedad  piezas,80,
ni,3/4/2022,durabrand licuadora jarra vidrio  vel,879,
ni,3/4/2022,basurero better homes&garde cromado redondo   lts,315,
ni,3/4/2022,organizador para ba§o  estantes ,549,
ni,3/4/2022,tumbler doble pared con pajilla  m,270,0.6
ni,3/4/2022,tumbler vino  mainstays,255,0.35
ni,3/4/2022,tortillera aluminio mediano,359,
ni,3/4/2022,hielera igloo laguna  qt roller,2,
ni,3/4/2022,jar mediano aroma vainilla,99,
ni,3/4/2022,atomizador guateplast naturalande  oz,70,
ni,3/4/2022,manga con dullas mainstays  unidad,60,
ni,3/4/2022,embudo guateplast natural ande,25,
ni,3/4/2022,afilador de cuchillo ilko,159,
ni,3/4/2022,set  utensilios mainstays madera  unidad,125,
ni,3/4/2022,set de bowls mainstays para mezclar  unidad,175,
ni,3/4/2022,bateria rayovac alcalina aaa   unidades,212,
ni,3/4/2022,salsaeat value para spaguetti ,92,0.68
ni,3/4/2022,jalea callejas de guayaba ,27,0.1
ni,3/4/2022,harina bollo fino de trigo ,66,2.0
ni,3/4/2022,cafe molido segovia puro regular ,121,0.4
ni,3/4/2022,galleta pozuelo chiky chocolate ,69,0.48
ni,3/4/2022,aceituna manzanilla sin hueso x,46,0.2
ni,3/4/2022,avena quaker corazon ,34,0.3
ni,3/4/2022,galleta nabisco ritz  .gr,63,0.01
ni,3/4/2022,galleta marinela sponch fresa ,61,0.36
ni,3/4/2022,salsa inglesa mccormick ,82,0.3
ni,3/4/2022,galleta pozuelo soda especias naturales paquete  unidades ,31,0.18
ni,3/4/2022,te gv de manzanilla ,24,0.02
ni,3/4/2022,galleta rellena de vainilla suli  g,21,0.25
ni,3/4/2022,azucar san antonio regular ,61,20.0
ni,3/4/2022,hongo richly trozos ,61,0.18
ni,3/4/2022,crema dulce dos pinos  ,50,0.25
ni,3/4/2022,mostazaeat value,38,0.4
ni,3/4/2022,avena sasa en hojuela ,21,0.3
ni,3/4/2022,acondic sedal rizos definidos,112,0.34
ni,3/4/2022,cepilllo dental colgate kids + años,57,
ni,3/4/2022,desodorante rexona clinical barra clasica pk g,112,0.05
ni,3/4/2022,hilo dental colgate total menta y flúor  mts,83,
ni,3/4/2022, pack cepillo dental colgate zigzag charcoal infusión de carbón,84,
ni,3/4/2022,pasta dental colgate smiles barbie ,90,0.08
ni,3/4/2022,shampoo head & shoulders limpieza renovadora control caspa ,354,1.0
ni,3/4/2022,jabón asepxia barra carbon,119,0.1
ni,3/4/2022,shampoo head & shoulders protección caída con cafeína shampoo +ml,230,0.38
ni,3/4/2022,desodorante bamboo barra rexona,59,0.05
ni,3/4/2022,kotex toalla nocturn,145,
ni,3/4/2022,rasuradora bic comfort twin  unidades,67,
ni,3/4/2022, pack desodorante dove dama dermoaclarant ,120,0.1
ni,3/4/2022, pack crema ora dental complete ,115,0.07
ni,3/4/2022,toalla sanitaria saba clasic s alas u,22,
ni,3/4/2022,shampoo sedal keratina con antioxidante ,111,0.34
ni,3/4/2022,acondicionador savile sabilay aguacate ,107,0.53
ni,3/4/2022,jabón de tocador palmolive naturals mixto  g  pack,71,0.1
ni,3/4/2022,venditas medimart adhesivas caja   unidades,25,
ni,3/4/2022,zepol infantil unguento,47,0.03
ni,3/4/2022,baytalcid  mg   tabletas,37,
ni,3/4/2022,hisopo zuum  unds+zuum bebe unds,69,
ni,3/4/2022,advil  mg   tabletas,79,
ni,3/4/2022,lubricante vive sabor fresa ,88,0.12
ni,3/4/2022,suero electrolit rehidratante adulto coco ,94,0.62
ni,3/4/2022,doble redoxon accion  tabletas,168,
ni,3/4/2022,pk tadalafil calox mg  tabletas,23,
ni,3/4/2022,aplicadores zuum dobles  ea,59,
ni,3/4/2022,spray fungil fungicida para pies,85,0.06
ni,3/4/2022,tph talco para pies frasco ,58,0.14
ni,3/4/2022,profilactico vive retardante  uds,44,
ni,3/4/2022,fungicida tph para unas ,64,0.03
ni,3/4/2022,fungil fungicida para pies crema ,52,0.03
ni,3/4/2022,andifar extracto de malta jarabe ,124,0.25
ni,3/4/2022,fungicida tph para pies locion,66,0.12
ni,3/4/2022,talco tph para pies bolsa,34,0.12
ni,3/4/2022,unguento refriol mentol,90,0.12
ni,3/4/2022,agua oxigenada lacofa ,36,0.12
ni,3/4/2022,molde queque mainstays,100,
ni,3/4/2022,"escritorio, mainstays vik, con librera,  x . x , edb ",4,
ni,3/4/2022,lavadora kg durabrand blanca digital t,11,
ni,3/4/2022,"plancha black + decker light n easy con suela cerámica y vapor continuo, ir",1,
ni,3/4/2022,canasta para ropa mainstays con tapa   lt,40,
ni,3/4/2022,closet organizador mainstays  unidad,2,
ni,3/4/2022,"silla ejecutiva con brazos mainstays, respaldo mesh, inclinación y apoya cuello, . x  x cm, ysca",3,
ni,3/4/2022,"librera mainstays,  divisiones,  x .x . cm, msd",1,
ni,3/4/2022,refrigeradora no frost oster  litros  pies cubicos black inox  puertas luz led manija escondida dispensador de agua bandejas de vidrio templad,18,
ni,3/4/2022,mesa resina individual mainstays plegable,899,
ni,3/4/2022,cuaderno conquistador engrapado de cuadritos hojas,20,
ni,3/4/2022,lapicero stabilo hi flux punta fina blister  unidades,55,
ni,3/4/2022,pegamento blanco superioroz,17,0.12
ni,3/4/2022,freidora durabrand electrica de aire. mod df,2,
ni,3/4/2022,block de construccion sysabe hojas,90,
ni,3/4/2022,block de construccion  hojas,55,0.12
ni,3/4/2022,lapiz artesco triangular min m  unidades,150,
